ID da Transação;Data;Hora;Produto;Unidade Vendida;Unidade da Cafeteria;Tipo de Cliente;Valor da Venda
1376;2025-03-22;17:51;Cappuccino;2;Centro;Regular;14.0
1377;2025-08-15;07:09;Café Espresso;1;Rodoviária;Regular;5.5
1378;2025-01-06;08:40;Sanduíche Natural;1;Rodoviária;Regular;12.0
1379;2025-08-06;14:23;Sanduíche Natural;3;Shopping;Regular;36.0
1380;2025-03-12;13:23;Café Espresso;1;Rodoviária;Regular;5.5
1381;2025-01-30;13:31;Café Espresso;2;Shopping;Regular;11.0
1382;2025-07-03;13:32;Chá Gelado;1;Centro;Regular;6.5
1383;2025-06-14;11:43;Café Espresso;1;Centro;Regular;5.5
1384;2025-08-25;14:55;Bolo de Chocolate;2;Centro;Novo;17.0
1385;2025-07-14;08:58;Bolo de Chocolate;3;Shopping;Regular;25.5
1386;2025-08-03;06:33;Sanduíche Natural;1;Centro;Novo;12.0
1387;2025-03-13;16:30;Pão de Queijo;3;Shopping;Novo;12.0
1388;2025-02-14;07:22;Cappuccino;1;Shopping;Regular;7.0
1389;2025-07-18;17:21;Pingado;2;Centro;Regular;7.0
1390;2025-08-04;16:17;Café Espresso;3;Centro;Novo;16.5
1391;2025-09-28;13:46;Cappuccino;1;Centro;Novo;7.0
1392;2025-04-16;14:46;Café Espresso;3;Universidade;Regular;16.5
1393;2025-04-05;12:19;Pingado;1;Universidade;Corporativo;3.5
1394;2025-07-26;18:44;Suco de Laranja;2;Shopping;Corporativo;12.0
1395;2025-03-28;06:51;Café Espresso;2;Centro;Novo;11.0
1396;2025-09-09;09:23;Suco de Laranja;1;Centro;Regular;6.0
1397;2025-08-19;09:35;Cappuccino;1;Rodoviária;Novo;7.0
1398;2025-04-20;18:01;Espresso Duplo;3;Centro;Novo;24.0
1399;2025-07-19;17:25;Cappuccino;1;Centro;Regular;7.0
1400;2025-07-20;12:14;Suco de Laranja;3;Shopping;Novo;18.0
1401;2025-01-26;09:26;Bolo de Chocolate;1;Centro;Regular;8.5
1402;2025-09-01;11:34;Café Espresso;2;Rodoviária;Regular;11.0
1403;2025-05-11;12:37;Sanduíche Natural;3;Shopping;Novo;36.0
1404;2025-08-10;08:35;Café Espresso;3;Rodoviária;Novo;16.5
1405;2025-03-22;15:29;Bolo de Chocolate;2;Universidade;Novo;17.0
1406;2025-08-30;10:40;Suco de Laranja;3;Universidade;Novo;18.0
1407;2025-04-10;19:37;Bolo de Chocolate;2;Universidade;Regular;17.0
1408;2025-01-03;18:51;Café Espresso;2;Shopping;Novo;11.0
1409;2025-09-02;16:42;Pingado;2;Centro;Corporativo;7.0
1410;2025-01-23;12:49;Café Espresso;1;Shopping;Regular;5.5
1411;2025-03-22;09:04;Bolo de Chocolate;2;Centro;Novo;17.0
1412;2025-09-15;09:35;Salgado;3;Shopping;Regular;21.0
1413;2025-09-15;16:44;Chá Gelado;1;Shopping;Corporativo;6.5
1414;2025-05-30;14:13;Bolo de Chocolate;2;Centro;Novo;17.0
1415;2025-06-15;16:28;Cappuccino;2;Centro;Regular;14.0
1416;2025-04-25;07:21;Salgado;2;Centro;Novo;14.0
1417;2025-03-15;19:55;Café Espresso;3;Rodoviária;Novo;16.5
1418;2025-03-25;13:58;Café Espresso;1;Universidade;Regular;5.5
1419;2025-06-26;12:25;Chá Gelado;1;Universidade;Regular;6.5
1420;2025-07-19;16:35;Pão de Queijo;1;Centro;Regular;4.0
1421;2025-07-30;12:15;Café Espresso;3;Centro;Regular;16.5
1422;2025-07-30;15:37;Pão de Queijo;2;Centro;Novo;8.0
1423;2025-01-23;16:31;Café Espresso;1;Shopping;Regular;5.5
1424;2025-05-08;11:33;Café Espresso;2;Shopping;Novo;11.0
1425;2025-01-15;13:07;Café Espresso;3;Universidade;Regular;16.5
1426;2025-05-23;19:26;Suco de Laranja;1;Universidade;Regular;6.0
1427;2025-04-24;12:26;Suco de Laranja;3;Centro;Regular;18.0
1428;2025-08-28;14:55;Bolo de Chocolate;1;Rodoviária;Regular;8.5
1429;2025-03-31;19:40;Café Espresso;1;Universidade;Regular;5.5
1430;2025-01-29;20:24;Suco de Laranja;2;Universidade;Regular;12.0
1431;2025-02-05;11:17;Cappuccino;3;Centro;Novo;21.0
1432;2025-07-22;17:22;Pão de Queijo;1;Rodoviária;Novo;4.0
1433;2025-06-11;08:44;Chá Gelado;1;Shopping;Novo;6.5
1434;2025-01-25;12:24;Pão de Queijo;3;Centro;Regular;12.0
1435;2025-01-21;15:29;Bolo de Chocolate;2;Universidade;Regular;17.0
1436;2025-07-04;15:33;Espresso Duplo;3;Centro;Regular;24.0
1437;2025-01-18;19:12;Pão de Queijo;1;Rodoviária;Regular;4.0
1438;2025-08-08;11:28;Pão de Queijo;3;Rodoviária;Regular;12.0
1439;2025-07-06;11:40;Pão de Queijo;2;Shopping;Regular;8.0
1440;2025-01-21;18:08;Café Espresso;2;Centro;Novo;11.0
1441;2025-01-21;20:12;Suco de Laranja;2;Shopping;Novo;12.0
1442;2025-09-26;10:13;Suco de Laranja;2;Centro;Corporativo;12.0
1443;2025-04-06;10:08;Café Espresso;2;Centro;Novo;11.0
1444;2025-04-05;13:38;Café Espresso;2;Shopping;Corporativo;11.0
1445;2025-08-06;13:53;Pingado;2;Centro;Regular;7.0
1446;2025-09-14;08:54;Pão de Queijo;1;Universidade;Regular;4.0
1447;2025-09-26;13:46;Café Espresso;3;Centro;Regular;16.5
1448;2025-07-19;13:32;Cappuccino;2;Rodoviária;Corporativo;14.0
1449;2025-04-06;12:18;Bolo de Chocolate;3;Centro;Regular;25.5
1450;2025-01-21;07:13;Café Espresso;3;Shopping;Regular;16.5
1451;2025-07-26;07:46;Café Espresso;1;Universidade;Regular;5.5
1452;2025-05-25;19:55;Salgado;3;Centro;Regular;21.0
1453;2025-04-19;14:18;Suco de Laranja;3;Universidade;Novo;18.0
1454;2025-09-02;19:50;Cappuccino;2;Universidade;Novo;14.0
1455;2025-01-28;11:58;Café Espresso;2;Shopping;Novo;11.0
1456;2025-05-07;15:16;Pão de Queijo;3;Shopping;Novo;12.0
1457;2025-01-03;11:27;Cappuccino;2;Universidade;Regular;14.0
1458;2025-05-01;08:26;Cappuccino;1;Shopping;Regular;7.0
1459;2025-01-14;09:56;Cappuccino;3;Shopping;Novo;21.0
1460;2025-01-30;08:32;Café Espresso;3;Universidade;Regular;16.5
1461;2025-01-30;08:06;Cappuccino;1;Centro;Regular;7.0
1462;2025-06-20;18:54;Espresso Duplo;1;Centro;Novo;8.0
1463;2025-07-17;16:04;Cappuccino;1;Shopping;Regular;7.0
1464;2025-06-01;19:48;Cappuccino;1;Centro;Regular;7.0
1465;2025-09-19;16:55;Cappuccino;3;Centro;Novo;21.0
1466;2025-04-06;15:07;Pão de Queijo;2;Shopping;Regular;8.0
1467;2025-03-13;15:11;Sanduíche Natural;2;Shopping;Regular;24.0
1468;2025-08-22;15:12;Cappuccino;2;Centro;Novo;14.0
1469;2025-02-25;15:17;Salgado;2;Rodoviária;Novo;14.0
1470;2025-09-19;15:50;Café Espresso;1;Centro;Regular;5.5
1471;2025-01-03;09:48;Chá Gelado;2;Rodoviária;Novo;13.0
1472;2025-09-21;09:15;Café Espresso;2;Shopping;Regular;11.0
1473;2025-01-11;10:02;Café Espresso;3;Universidade;Regular;16.5
1474;2025-08-29;19:26;Café Espresso;3;Centro;Regular;16.5
1475;2025-05-17;20:57;Café Espresso;2;Shopping;Regular;11.0
1476;2025-09-28;07:44;Pão de Queijo;1;Rodoviária;Regular;4.0
1477;2025-01-19;11:39;Cappuccino;2;Universidade;Regular;14.0
1478;2025-05-24;12:58;Suco de Laranja;1;Universidade;Regular;6.0
1479;2025-09-21;19:48;Café Espresso;3;Centro;Novo;16.5
1480;2025-05-16;09:50;Pão de Queijo;1;Universidade;Regular;4.0
1481;2025-06-14;11:56;Cappuccino;2;Shopping;Regular;14.0
1482;2025-07-03;14:22;Bolo de Chocolate;3;Shopping;Novo;25.5
1483;2025-04-27;20:59;Café Espresso;2;Centro;Regular;11.0
1484;2025-06-14;14:23;Café Espresso;2;Shopping;Regular;11.0
1485;2025-06-02;10:40;Cappuccino;1;Shopping;Regular;7.0
1486;2025-09-01;19:54;Salgado;2;Shopping;Regular;14.0
1487;2025-01-12;10:15;Bolo de Chocolate;2;Rodoviária;Novo;17.0
1488;2025-03-12;20:55;Café Espresso;3;Centro;Regular;16.5
1489;2025-09-15;20:54;Café Espresso;1;Rodoviária;Regular;5.5
1490;2025-08-28;14:25;Café Espresso;1;Universidade;Regular;5.5
1491;2025-04-27;06:44;Cappuccino;3;Shopping;Regular;21.0
1492;2025-06-11;14:14;Pão de Queijo;3;Centro;Regular;12.0
1493;2025-03-11;12:32;Café Espresso;1;Centro;Regular;5.5
1494;2025-02-16;06:04;Cappuccino;3;Centro;Novo;21.0
1495;2025-04-30;13:08;Pão de Queijo;1;Rodoviária;Novo;4.0
1496;2025-03-31;17:05;Cappuccino;3;Centro;Novo;21.0
1497;2025-06-01;17:44;Café Espresso;1;Centro;Novo;5.5
1498;2025-01-20;15:27;Pão de Queijo;1;Centro;Regular;4.0
1499;2025-09-23;13:14;Cappuccino;3;Centro;Regular;21.0
1500;2025-09-26;11:26;Sanduíche Natural;2;Centro;Regular;24.0
1501;2025-07-03;11:03;Suco de Laranja;2;Centro;Regular;12.0
1502;2025-05-19;16:20;Café Espresso;3;Rodoviária;Regular;16.5
1503;2025-03-20;19:17;Café Espresso;1;Centro;Corporativo;5.5
1504;2025-08-06;08:02;Cappuccino;3;Centro;Novo;21.0
1505;2025-06-30;19:11;Cappuccino;2;Rodoviária;Regular;14.0
1506;2025-02-10;16:52;Chá Gelado;1;Shopping;Regular;6.5
1507;2025-09-04;19:20;Cappuccino;1;Centro;Novo;7.0
1508;2025-08-08;11:20;Sanduíche Natural;1;Centro;Regular;12.0
1509;2025-09-15;17:37;Pão de Queijo;2;Centro;Regular;8.0
1510;2025-07-11;13:14;Sanduíche Natural;2;Shopping;Regular;24.0
1511;2025-06-10;07:51;Suco de Laranja;1;Centro;Regular;6.0
1512;2025-04-17;18:47;Suco de Laranja;1;Shopping;Novo;6.0
1513;2025-09-10;11:59;Pão de Queijo;2;Universidade;Regular;8.0
1514;2025-08-21;10:16;Sanduíche Natural;2;Centro;Novo;24.0
1515;2025-01-12;14:50;Cappuccino;1;Shopping;Regular;7.0
1516;2025-01-07;07:56;Chá Gelado;3;Rodoviária;Novo;19.5
1517;2025-04-06;12:36;Bolo de Chocolate;3;Universidade;Regular;25.5
1518;2025-08-05;17:37;Cappuccino;3;Universidade;Novo;21.0
1519;2025-09-27;17:10;Pingado;2;Shopping;Novo;7.0
1520;2025-02-07;09:48;Sanduíche Natural;3;Shopping;Regular;36.0
1521;2025-06-04;09:08;Suco de Laranja;3;Shopping;Regular;18.0
1522;2025-04-07;06:57;Cappuccino;2;Universidade;Corporativo;14.0
1523;2025-09-21;08:20;Pingado;3;Shopping;Regular;10.5
1524;2025-08-14;12:08;Suco de Laranja;1;Universidade;Novo;6.0
1525;2025-08-13;11:18;Bolo de Chocolate;2;Rodoviária;Novo;17.0
1526;2025-05-01;18:54;Chá Gelado;1;Shopping;Regular;6.5
1527;2025-04-16;20:45;Café Espresso;3;Shopping;Novo;16.5
1528;2025-03-10;09:18;Café Espresso;1;Shopping;Regular;5.5
1529;2025-01-14;19:22;Pão de Queijo;2;Centro;Regular;8.0
1530;2025-08-21;16:26;Café Espresso;3;Shopping;Novo;16.5
1531;2025-08-06;12:35;Bolo de Chocolate;2;Shopping;Novo;17.0
1532;2025-09-30;17:54;Café Espresso;3;Centro;Regular;16.5
1533;2025-09-29;16:45;Café Espresso;2;Shopping;Novo;11.0
1534;2025-05-25;07:32;Cappuccino;2;Rodoviária;Regular;14.0
1535;2025-07-24;17:30;Pão de Queijo;1;Rodoviária;Novo;4.0
1536;2025-09-14;07:19;Café Espresso;2;Rodoviária;Regular;11.0
1537;2025-08-16;13:34;Café Espresso;2;Centro;Regular;11.0
1538;2025-03-04;20:57;Cappuccino;1;Centro;Regular;7.0
1539;2025-04-26;20:37;Suco de Laranja;3;Shopping;Regular;18.0
1540;2025-02-02;11:44;Sanduíche Natural;3;Centro;Regular;36.0
1541;2025-09-17;14:08;Café Espresso;2;Universidade;Novo;11.0
1542;2025-06-08;09:08;Pão de Queijo;1;Centro;Corporativo;4.0
1543;2025-02-27;20:14;Cappuccino;3;Shopping;Regular;21.0
1544;2025-06-26;18:21;Cappuccino;1;Centro;Regular;7.0
1545;2025-06-11;07:25;Chá Gelado;2;Shopping;Regular;13.0
1546;2025-04-01;19:58;Cappuccino;1;Universidade;Novo;7.0
1547;2025-01-29;11:33;Cappuccino;2;Rodoviária;Regular;14.0
1548;2025-06-26;13:35;Café Espresso;3;Rodoviária;Regular;16.5
1549;2025-05-15;10:55;Espresso Duplo;3;Shopping;Novo;24.0
1550;2025-07-25;19:42;Pão de Queijo;3;Rodoviária;Regular;12.0
1551;2025-05-15;13:27;Pão de Queijo;3;Shopping;Regular;12.0
1552;2025-08-17;19:43;Pão de Queijo;1;Universidade;Regular;4.0
1553;2025-05-24;11:19;Cappuccino;1;Rodoviária;Corporativo;7.0
1554;2025-05-26;20:32;Salgado;1;Centro;Novo;7.0
1555;2025-08-24;17:06;Café Espresso;2;Rodoviária;Novo;11.0
1556;2025-04-13;13:08;Bolo de Chocolate;3;Shopping;Regular;25.5
1557;2025-02-03;07:16;Pão de Queijo;3;Centro;Corporativo;12.0
1558;2025-01-08;09:44;Café Espresso;3;Centro;Novo;16.5
1559;2025-07-20;10:41;Café Espresso;1;Universidade;Regular;5.5
1560;2025-06-12;17:16;Bolo de Chocolate;1;Universidade;Novo;8.5
1561;2025-07-05;10:37;Cappuccino;3;Universidade;Novo;21.0
1562;2025-02-23;08:59;Cappuccino;2;Centro;Novo;14.0
1563;2025-02-03;20:38;Café Espresso;1;Centro;Novo;5.5
1564;2025-01-04;19:05;Suco de Laranja;3;Universidade;Novo;18.0
1565;2025-03-30;09:50;Sanduíche Natural;3;Centro;Corporativo;36.0
1566;2025-06-03;10:34;Salgado;3;Centro;Regular;21.0
1567;2025-04-10;15:56;Pão de Queijo;2;Centro;Corporativo;8.0
1568;2025-04-22;14:05;Pão de Queijo;3;Centro;Novo;12.0
1569;2025-09-02;18:58;Café Espresso;1;Shopping;Regular;5.5
1570;2025-03-30;11:27;Café Espresso;2;Centro;Regular;11.0
1571;2025-05-13;19:51;Salgado;2;Rodoviária;Regular;14.0
1572;2025-07-28;09:01;Salgado;3;Universidade;Novo;21.0
1573;2025-04-12;15:35;Suco de Laranja;1;Universidade;Novo;6.0
1574;2025-06-12;13:44;Pão de Queijo;1;Shopping;Regular;4.0
1575;2025-08-20;15:49;Sanduíche Natural;3;Shopping;Regular;36.0
1576;2025-09-15;14:00;Chá Gelado;3;Shopping;Corporativo;19.5
1577;2025-02-06;18:49;Cappuccino;1;Centro;Novo;7.0
1578;2025-09-08;20:31;Café Espresso;2;Centro;Regular;11.0
1579;2025-05-07;07:42;Pão de Queijo;2;Universidade;Regular;8.0
1580;2025-03-06;18:30;Café Espresso;3;Centro;Corporativo;16.5
1581;2025-04-28;19:53;Sanduíche Natural;3;Centro;Regular;36.0
1582;2025-09-24;20:13;Cappuccino;1;Shopping;Regular;7.0
1583;2025-05-07;12:28;Pão de Queijo;1;Universidade;Novo;4.0
1584;2025-03-25;20:18;Pão de Queijo;1;Universidade;Regular;4.0
1585;2025-06-15;16:08;Pão de Queijo;1;Rodoviária;Regular;4.0
1586;2025-03-02;10:36;Café Espresso;3;Centro;Corporativo;16.5
1587;2025-01-19;16:27;Pingado;3;Rodoviária;Regular;10.5
1588;2025-02-01;09:56;Café Espresso;1;Universidade;Regular;5.5
1589;2025-02-01;13:27;Suco de Laranja;3;Centro;Regular;18.0
1590;2025-02-07;09:51;Salgado;3;Universidade;Novo;21.0
1591;2025-02-04;07:24;Café Espresso;1;Shopping;Regular;5.5
1592;2025-06-17;08:03;Chá Gelado;2;Centro;Novo;13.0
1593;2025-02-15;19:38;Pão de Queijo;2;Centro;Regular;8.0
1594;2025-03-29;15:07;Bolo de Chocolate;1;Shopping;Novo;8.5
1595;2025-08-30;13:15;Bolo de Chocolate;2;Shopping;Novo;17.0
1596;2025-05-02;09:14;Pão de Queijo;3;Rodoviária;Novo;12.0
1597;2025-06-25;12:57;Café Espresso;2;Centro;Novo;11.0
1598;2025-02-12;06:21;Suco de Laranja;1;Shopping;Regular;6.0
1599;2025-02-17;11:53;Pão de Queijo;1;Centro;Regular;4.0
1600;2025-01-11;17:17;Café Espresso;2;Shopping;Novo;11.0
1601;2025-02-12;13:45;Suco de Laranja;2;Rodoviária;Regular;12.0
1602;2025-03-12;20:14;Suco de Laranja;3;Shopping;Regular;18.0
1603;2025-02-14;10:15;Pão de Queijo;2;Shopping;Regular;8.0
1604;2025-01-22;10:01;Café Espresso;2;Universidade;Novo;11.0
1605;2025-01-30;09:27;Cappuccino;2;Centro;Novo;14.0
1606;2025-04-29;14:40;Café Espresso;3;Rodoviária;Novo;16.5
1607;2025-02-21;11:26;Pão de Queijo;2;Shopping;Corporativo;8.0
1608;2025-04-03;20:40;Chá Gelado;3;Universidade;Novo;19.5
1609;2025-05-10;09:46;Café Espresso;3;Universidade;Regular;16.5
1610;2025-07-01;16:00;Cappuccino;1;Shopping;Regular;7.0
1611;2025-01-10;07:28;Salgado;1;Shopping;Regular;7.0
1612;2025-08-02;06:07;Café Espresso;3;Universidade;Novo;16.5
1613;2025-06-14;14:15;Café Espresso;3;Centro;Regular;16.5
1614;2025-01-21;15:27;Bolo de Chocolate;3;Shopping;Regular;25.5
1615;2025-08-23;11:17;Salgado;1;Rodoviária;Corporativo;7.0
1616;2025-09-07;11:40;Suco de Laranja;3;Centro;Regular;18.0
1617;2025-01-16;17:18;Suco de Laranja;1;Shopping;Regular;6.0
1618;2025-03-11;14:49;Cappuccino;1;Centro;Novo;7.0
1619;2025-08-04;16:04;Sanduíche Natural;3;Centro;Regular;36.0
1620;2025-07-18;16:33;Café Espresso;3;Universidade;Novo;16.5
1621;2025-02-15;12:58;Cappuccino;3;Shopping;Regular;21.0
1622;2025-02-22;15:46;Cappuccino;1;Shopping;Novo;7.0
1623;2025-04-05;14:06;Café Espresso;2;Rodoviária;Regular;11.0
1624;2025-05-05;17:36;Cappuccino;3;Universidade;Regular;21.0
1625;2025-06-11;20:51;Pão de Queijo;2;Centro;Regular;8.0
1626;2025-04-04;17:51;Pão de Queijo;2;Shopping;Regular;8.0
1627;2025-04-29;20:41;Cappuccino;2;Rodoviária;Regular;14.0
1628;2025-07-18;13:25;Suco de Laranja;2;Centro;Regular;12.0
1629;2025-01-10;18:25;Suco de Laranja;2;Shopping;Regular;12.0
1630;2025-03-05;19:25;Cappuccino;1;Centro;Regular;7.0
1631;2025-07-08;15:09;Cappuccino;1;Centro;Novo;7.0
1632;2025-08-30;06:52;Cappuccino;1;Rodoviária;Corporativo;7.0
1633;2025-05-13;19:01;Café Espresso;2;Universidade;Regular;11.0
1634;2025-05-18;18:26;Suco de Laranja;1;Centro;Regular;6.0
1635;2025-01-27;14:06;Café Espresso;3;Universidade;Regular;16.5
1636;2025-04-25;15:55;Café Espresso;2;Centro;Novo;11.0
1637;2025-05-18;11:08;Café Espresso;3;Shopping;Corporativo;16.5
1638;2025-03-02;11:22;Salgado;2;Universidade;Novo;14.0
1639;2025-03-09;12:47;Café Espresso;2;Shopping;Regular;11.0
1640;2025-04-06;14:26;Bolo de Chocolate;2;Rodoviária;Novo;17.0
1641;2025-01-05;13:28;Café Espresso;2;Shopping;Novo;11.0
1642;2025-03-23;06:19;Salgado;3;Shopping;Regular;21.0
1643;2025-02-22;12:42;Chá Gelado;2;Rodoviária;Regular;13.0
1644;2025-03-24;13:06;Pão de Queijo;2;Centro;Novo;8.0
1645;2025-01-30;17:18;Salgado;1;Shopping;Novo;7.0
1646;2025-08-28;20:19;Suco de Laranja;2;Universidade;Novo;12.0
1647;2025-06-04;17:38;Salgado;2;Universidade;Novo;14.0
1648;2025-06-28;13:06;Suco de Laranja;2;Shopping;Corporativo;12.0
1649;2025-07-30;11:24;Café Espresso;2;Rodoviária;Novo;11.0
1650;2025-05-09;14:58;Pão de Queijo;2;Shopping;Regular;8.0
1651;2025-01-22;18:38;Espresso Duplo;2;Centro;Novo;16.0
1652;2025-05-20;13:21;Cappuccino;3;Rodoviária;Regular;21.0
1653;2025-06-02;06:16;Pingado;3;Universidade;Regular;10.5
1654;2025-07-17;11:33;Pão de Queijo;2;Shopping;Corporativo;8.0
1655;2025-04-21;19:07;Pão de Queijo;3;Rodoviária;Corporativo;12.0
1656;2025-02-01;06:44;Bolo de Chocolate;1;Universidade;Novo;8.5
1657;2025-03-13;07:23;Salgado;1;Shopping;Regular;7.0
1658;2025-04-03;17:53;Cappuccino;2;Universidade;Regular;14.0
1659;2025-06-19;17:41;Café Espresso;2;Universidade;Regular;11.0
1660;2025-05-29;07:01;Suco de Laranja;3;Shopping;Regular;18.0
1661;2025-04-01;16:13;Espresso Duplo;1;Shopping;Regular;8.0
1662;2025-09-26;12:52;Bolo de Chocolate;2;Rodoviária;Regular;17.0
1663;2025-06-07;10:55;Café Espresso;1;Shopping;Regular;5.5
1664;2025-03-01;17:31;Café Espresso;3;Centro;Corporativo;16.5
1665;2025-01-26;17:54;Chá Gelado;2;Shopping;Regular;13.0
1666;2025-02-07;17:45;Café Espresso;2;Centro;Regular;11.0
1667;2025-03-03;14:03;Pão de Queijo;2;Universidade;Regular;8.0
1668;2025-02-09;15:35;Café Espresso;1;Centro;Novo;5.5
1669;2025-02-16;07:02;Cappuccino;3;Centro;Regular;21.0
1670;2025-03-13;06:16;Cappuccino;1;Rodoviária;Regular;7.0
1671;2025-02-13;12:47;Café Espresso;1;Universidade;Regular;5.5
1672;2025-08-30;19:04;Salgado;2;Shopping;Novo;14.0
1673;2025-01-20;08:38;Cappuccino;3;Centro;Regular;21.0
1674;2025-05-16;19:33;Cappuccino;3;Universidade;Novo;21.0
1675;2025-04-15;08:48;Pão de Queijo;2;Rodoviária;Regular;8.0
1676;2025-09-25;13:49;Chá Gelado;3;Shopping;Novo;19.5
1677;2025-01-28;20:38;Bolo de Chocolate;2;Shopping;Novo;17.0
1678;2025-04-12;16:40;Café Espresso;2;Centro;Regular;11.0
1679;2025-09-21;11:49;Café Espresso;3;Shopping;Regular;16.5
1680;2025-08-21;07:24;Pão de Queijo;3;Shopping;Novo;12.0
1681;2025-08-07;15:55;Sanduíche Natural;3;Universidade;Novo;36.0
1682;2025-03-06;19:13;Cappuccino;3;Shopping;Regular;21.0
1683;2025-02-12;19:24;Café Espresso;1;Shopping;Regular;5.5
1684;2025-06-25;09:03;Suco de Laranja;2;Centro;Regular;12.0
1685;2025-09-09;20:14;Bolo de Chocolate;2;Centro;Regular;17.0
1686;2025-05-25;07:13;Pão de Queijo;2;Centro;Novo;8.0
1687;2025-05-29;15:00;Café Espresso;2;Shopping;Novo;11.0
1688;2025-03-12;15:19;Café Espresso;1;Centro;Regular;5.5
1689;2025-07-24;15:09;Cappuccino;3;Rodoviária;Corporativo;21.0
1690;2025-02-16;16:23;Café Espresso;3;Universidade;Regular;16.5
1691;2025-03-23;07:27;Pingado;3;Universidade;Regular;10.5
1692;2025-04-19;16:39;Café Espresso;2;Universidade;Regular;11.0
1693;2025-05-11;06:32;Bolo de Chocolate;1;Centro;Regular;8.5
1694;2025-03-02;09:06;Pão de Queijo;1;Rodoviária;Regular;4.0
1695;2025-01-29;14:15;Cappuccino;3;Rodoviária;Regular;21.0
1696;2025-06-09;10:33;Sanduíche Natural;2;Centro;Novo;24.0
1697;2025-03-14;17:22;Bolo de Chocolate;3;Rodoviária;Regular;25.5
1698;2025-06-01;16:49;Pingado;2;Centro;Regular;7.0
1699;2025-02-08;14:56;Café Espresso;3;Centro;Novo;16.5
1700;2025-05-04;08:12;Café Espresso;3;Shopping;Novo;16.5
1701;2025-05-18;13:10;Café Espresso;1;Rodoviária;Regular;5.5
1702;2025-01-13;09:50;Cappuccino;2;Shopping;Regular;14.0
1703;2025-03-27;06:36;Cappuccino;1;Universidade;Regular;7.0
1704;2025-02-03;18:26;Sanduíche Natural;1;Centro;Regular;12.0
1705;2025-01-16;09:32;Cappuccino;3;Centro;Regular;21.0
1706;2025-09-27;15:31;Chá Gelado;2;Rodoviária;Regular;13.0
1707;2025-03-23;13:55;Pão de Queijo;2;Shopping;Regular;8.0
1708;2025-08-05;18:39;Bolo de Chocolate;3;Centro;Novo;25.5
1709;2025-03-05;08:05;Cappuccino;3;Centro;Regular;21.0
1710;2025-06-29;17:59;Café Espresso;3;Centro;Novo;16.5
1711;2025-07-21;12:47;Sanduíche Natural;2;Shopping;Regular;24.0
1712;2025-06-05;14:20;Café Espresso;3;Universidade;Regular;16.5
1713;2025-05-02;14:21;Suco de Laranja;3;Shopping;Novo;18.0
1714;2025-04-16;15:09;Pão de Queijo;1;Centro;Regular;4.0
1715;2025-03-30;15:51;Sanduíche Natural;3;Centro;Regular;36.0
1716;2025-09-09;18:15;Suco de Laranja;3;Centro;Corporativo;18.0
1717;2025-08-11;06:16;Cappuccino;2;Universidade;Novo;14.0
1718;2025-09-20;19:25;Pão de Queijo;3;Shopping;Novo;12.0
1719;2025-01-31;10:45;Café Espresso;2;Centro;Regular;11.0
1720;2025-07-13;08:52;Pão de Queijo;1;Centro;Regular;4.0
1721;2025-09-12;10:16;Café Espresso;1;Shopping;Regular;5.5
1722;2025-02-15;19:39;Cappuccino;2;Universidade;Regular;14.0
1723;2025-01-17;10:52;Café Espresso;3;Centro;Regular;16.5
1724;2025-07-16;14:39;Espresso Duplo;2;Shopping;Novo;16.0
1725;2025-05-30;18:48;Pão de Queijo;3;Shopping;Novo;12.0
1726;2025-08-14;08:59;Chá Gelado;3;Universidade;Novo;19.5
1727;2025-02-04;12:16;Café Espresso;3;Rodoviária;Novo;16.5
1728;2025-07-31;06:36;Bolo de Chocolate;2;Centro;Regular;17.0
1729;2025-02-20;14:05;Cappuccino;1;Rodoviária;Novo;7.0
1730;2025-02-10;15:01;Cappuccino;2;Universidade;Corporativo;14.0
1731;2025-02-10;16:31;Sanduíche Natural;3;Centro;Novo;36.0
1732;2025-08-06;14:47;Pingado;2;Universidade;Regular;7.0
1733;2025-06-24;11:04;Café Espresso;1;Shopping;Novo;5.5
1734;2025-05-16;10:30;Espresso Duplo;2;Rodoviária;Novo;16.0
1735;2025-04-02;17:34;Bolo de Chocolate;1;Centro;Regular;8.5
1736;2025-08-24;19:47;Espresso Duplo;1;Shopping;Regular;8.0
1737;2025-04-10;11:14;Pão de Queijo;3;Rodoviária;Regular;12.0
1738;2025-08-07;20:15;Espresso Duplo;1;Centro;Novo;8.0
1739;2025-04-23;09:12;Chá Gelado;2;Shopping;Regular;13.0
1740;2025-04-06;17:41;Café Espresso;2;Universidade;Regular;11.0
1741;2025-04-29;19:30;Cappuccino;3;Universidade;Corporativo;21.0
1742;2025-03-18;07:28;Café Espresso;2;Universidade;Novo;11.0
1743;2025-07-18;08:08;Pão de Queijo;3;Shopping;Regular;12.0
1744;2025-05-10;16:10;Salgado;2;Centro;Novo;14.0
1745;2025-02-28;14:21;Suco de Laranja;2;Shopping;Novo;12.0
1746;2025-08-31;15:57;Suco de Laranja;1;Centro;Novo;6.0
1747;2025-04-08;19:08;Cappuccino;1;Centro;Novo;7.0
1748;2025-05-21;09:58;Café Espresso;1;Shopping;Novo;5.5
1749;2025-09-02;10:09;Café Espresso;2;Centro;Regular;11.0
1750;2025-06-13;11:28;Suco de Laranja;3;Centro;Regular;18.0
1751;2025-01-29;20:08;Café Espresso;3;Centro;Novo;16.5
